TBA202104090,NYA,3,1,0,3,2,CFBBBFFX,4,2,tsuty001,L,tsuty001,L,klubc001,R,klubc001,R,sancg002,brucj001,wadet002,lemad001,torrg001,taucm001,hicka001,frazc001,,,,S9/L9LD+,T,F,10,1,20,T,T,1,F,F,0,F,F,0,F,F,9,L,F,F,9LD,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,23
TBA202104090,NYA,3,1,0,3,2,CBSB1FB>FB,4,2,meada001,L,meada001,L,klubc001,R,klubc001,R,sancg002,brucj001,wadet002,lemad001,torrg001,taucm001,hicka001,frazc001,tsuty001,,,W.1-2,F,F,7,2,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,2,0,0,,,,,F,F,F,F,F,F,F,F,F,klubc001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,24
TBA202104090,NYA,3,1,0,2,2,CBCBFX,4,2,arozr001,R,arozr001,R,klubc001,R,klubc001,R,sancg002,brucj001,wadet002,lemad001,torrg001,taucm001,hicka001,frazc001,meada001,tsuty001,,S9/G4+.2-H;1-3,F,F,9,3,20,T,T,1,F,F,0,F,F,1,F,F,9,G,F,F,4,0,0,N,0,N,0,N,1,3,4,0,,,,,F,F,F,F,F,F,F,F,F,klubc001,klubc001,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,25
TBA202104090,NYA,3,1,0,1,1,1BS>B,4,3,loweb001,L,loweb001,L,klubc001,R,klubc001,R,sancg002,brucj001,wadet002,lemad001,torrg001,taucm001,hicka001,frazc001,arozr001,,meada001,SB2,F,F,4,4,4,F,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,2,0,3,,,,,T,F,F,F,F,F,F,F,F,klubc001,,klubc001,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,26
TBA202104090,NYA,3,1,0,2,2,1BS>B.SS,4,3,loweb001,L,loweb001,L,klubc001,R,klubc001,R,sancg002,brucj001,wadet002,lemad001,torrg001,taucm001,hicka001,frazc001,,arozr001,meada001,K,F,F,4,4,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,2,3,2,,,,F,F,F,F,F,F,F,F,F,,klubc001,klubc001,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,27
TBA202104090,NYA,3,1,1,3,2,SBBSBFB,4,3,diazy001,R,diazy001,R,klubc001,R,klubc001,R,sancg002,brucj001,wadet002,lemad001,torrg001,taucm001,hicka001,frazc001,,arozr001,meada001,W,F,F,3,5,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,2,3,,,,,F,F,F,F,F,F,F,F,F,,klubc001,klubc001,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,28
TBA202104090,NYA,3,1,1,1,0,.*BX,4,3,wendj002,L,wendj002,L,nelsn001,R,nelsn001,R,sancg002,brucj001,wadet002,lemad001,torrg001,taucm001,hicka001,frazc001,diazy001,arozr001,meada001,D7/L7D+.3-H;2-H;1-3,F,F,5,6,21,T,T,2,F,F,0,F,F,2,F,F,7,L,F,F,7D,0,0,N,0,N,0,N,2,3,4,4,,,,,F,F,F,F,F,F,F,F,F,klubc001,klubc001,klubc001,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,29
TBA202104090,NYA,3,1,1,0,2,FSX,4,5,adamw002,R,adamw002,R,nelsn001,R,nelsn001,R,sancg002,brucj001,wadet002,lemad001,torrg001,taucm001,hicka001,frazc001,,wendj002,diazy001,6/P2,F,F,6,7,2,T,T,0,F,F,1,F,F,0,F,F,6,P,F,F,2,0,0,N,0,N,0,N,0,0,2,3,6,,,,F,F,F,F,F,F,F,F,F,,nelsn001,klubc001,F,F,F,F,F,,,,,0,6,0,0,0,0,0,0,0,30
TBA202104090,NYA,3,1,2,0,0,X,4,5,philb002,L,philb002,L,nelsn001,R,nelsn001,R,sancg002,brucj001,wadet002,lemad001,torrg001,taucm001,hicka001,frazc001,,wendj002,diazy001,43/G4D,F,F,8,8,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,4D,0,0,N,0,N,0,N,0,0,2,3,43,,,,F,F,F,F,F,F,F,F,F,,nelsn001,klubc001,F,F,F,F,F,,,,,0,3,0,0,4,0,0,0,0,31
TBA202104090,NYA,4,0,0,0,2,CCFC,4,5,brucj001,L,brucj001,L,hillr001,L,hillr001,L,zunim001,diazy001,loweb001,wendj002,adamw002,meada001,philb002,arozr001,,,,K,T,F,3,5,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,32
TBA202104090,NYA,4,0,1,1,1,CBX,4,5,sancg002,R,sancg002,R,hillr001,L,hillr001,L,zunim001,diazy001,loweb001,wendj002,adamw002,meada001,philb002,arozr001,,,,63/G56,F,F,2,6,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,56,0,0,N,0,N,0,N,0,0,0,0,63,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,33
TBA202104090,NYA,4,0,2,0,2,CCS,4,5,frazc001,R,frazc001,R,hillr001,L,hillr001,L,zunim001,diazy001,loweb001,wendj002,adamw002,meada001,philb002,arozr001,,,,K,F,F,9,7,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,34
TBA202104090,NYA,4,1,0,1,2,SSBH,4,5,zunim001,R,zunim001,R,nelsn001,R,nelsn001,R,sancg002,brucj001,wadet002,lemad001,torrg001,taucm001,hicka001,frazc001,,,,HP,T,F,2,9,16,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,35
TBA202104090,NYA,4,1,0,3,2,BCB*BSFB,4,5,tsuty001,L,tsuty001,L,nelsn001,R,nelsn001,R,sancg002,brucj001,wadet002,lemad001,torrg001,taucm001,hicka001,frazc001,zunim001,,,W.1-2,F,F,10,1,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,2,0,0,,,,,F,F,F,F,F,F,F,F,F,nelsn001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,36
TBA202104090,NYA,4,1,0,1,1,BFX,4,5,meada001,L,meada001,L,nelsn001,R,nelsn001,R,sancg002,brucj001,wadet002,lemad001,torrg001,taucm001,hicka001,frazc001,tsuty001,zunim001,,S9/L9D+.2-3;1-2,F,F,7,2,20,T,T,1,F,F,0,F,F,0,F,F,9,L,F,F,9D,0,0,N,0,N,0,N,1,2,3,0,,,,,F,F,F,F,F,F,F,F,F,nelsn001,nelsn001,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,37
TBA202104090,NYA,4,1,0,0,2,CSS,4,5,arozr001,R,arozr001,R,nelsn001,R,nelsn001,R,sancg002,brucj001,wadet002,lemad001,torrg001,taucm001,hicka001,frazc001,meada001,tsuty001,zunim001,K,F,F,9,3,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,2,3,2,,,,F,F,F,F,F,F,F,F,F,nelsn001,nelsn001,nelsn001,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,38
TBA202104090,NYA,4,1,1,0,0,X,4,5,loweb001,L,loweb001,L,nelsn001,R,nelsn001,R,sancg002,brucj001,wadet002,lemad001,torrg001,taucm001,hicka001,frazc001,meada001,tsuty001,zunim001,D8/L78XD.3-H;2-H;1-H,F,F,4,4,21,T,T,2,F,F,0,F,F,3,F,F,8,L,F,F,78XD,0,0,N,0,N,0,N,2,4,4,4,,,,,F,F,F,F,F,F,F,F,F,nelsn001,nelsn001,nelsn001,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,39
TBA202104090,NYA,4,1,1,0,0,X,4,8,diazy001,R,diazy001,R,nelsn001,R,nelsn001,R,sancg002,brucj001,wadet002,lemad001,torrg001,taucm001,hicka001,frazc001,,loweb001,,S9/L9LD+.2-H,F,F,3,5,20,T,T,1,F,F,0,F,F,1,F,F,9,L,F,F,9LD,0,0,N,0,N,0,N,1,0,4,0,,,,,F,F,F,F,F,F,F,F,F,,nelsn001,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,40
